variable_set|section|subsection|variable_name|polity_name|polity_new_ID|predecessor|successor|contested|overturn|predecessor_assassination|intra_elite|military_revolt|popular_uprising|separatist_rebellion|external_invasion|external_interference|name|transition_year|confidence|is_disputed|is_uncertain|expert_checked
Crisisdb|Power Transitions||Power Transition|French Kingdom - Late Capetian|fr_capetian_k_2|John I|Philip V, the Tall|P|A|A|P|A|A|A|A|A|None|1316|Confident|||False
Crisisdb|Power Transitions||Power Transition|Delhi Sultanate|in_delhi_sultanate|Mubarak I|Khrusau Khan|P|P|P|A|P|A|A|A|A|None|1320|Confident|||False
Crisisdb|Power Transitions||Power Transition|French Kingdom - Late Capetian|fr_capetian_k_2|Philip V, the Tall|Charles IV, the Fair|A|A|A|A|A|A|A|A|A|None|1322|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ilkhanate|ir_il_khanate|Abu Said|Arpa|P|IP|IP|IP|A|A|A|IP|A|None|1335|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Kebek|Eljigidey|A|A|A|A|A|A|A|A|A|None|1325|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Norway II|no_norway_k_2|Magnus VII Bjelbo|Haakon VI Bjelbo of Norway|A|A|A|A|A|A|A|A|A||1343|Confident|||False
Crisisdb|Power Transitions||Power Transition|Delhi Sultanate|in_delhi_sultanate|Khrusau Khan|Tughluq I|P|P|P|A|P|A|A|A|A|None|1320|Confident|||False
Crisisdb|Power Transitions||Power Transition|Great Yuan|cn_yuan_dyn|Yingzong of Yuan (Ying Tsung, Shidibala, Gegeen Khan)|Taiding of Yuan (T’ai-ting Ti, Yesün Temür)|A|P|P|P|A|A|A|A|A|None|1323|Confident|||False
Crisisdb|Power Transitions||Power Transition|Delhi Sultanate|in_delhi_sultanate|Tughluq I|Muhammad II|P|P|P|A|A|A|A|A|A|None|1325|Confident|||False
Crisisdb|Power Transitions||Power Transition|Polish Kingdom - Piast Dynasty Fragmented Period|pl_piast_dyn_2|Władysław I the Elbow-high|Casimir III the Great|A|A|A|A|A|A|A|A|A||1333|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Haqq ad-Din|Sabr ad-Din II|P|P|A|A|A|A|A|P|A|Invasion of Ifat by Amde-Siyon of Ethiopia|1328|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|French Kingdom - Late Capetian|fr_capetian_k_2|Charles IV, the Fair|Philip VI|P|A|A|P|A|A|A|P|P|Hundred Years' War, 1337–1360|1328|Confident|||False
Crisisdb|Power Transitions||Power Transition|Great Yuan|cn_yuan_dyn|Taiding of Yuan (T’ai-ting Ti, Yesün Temür)|Tianshun of Yuan (Ragibagh)|P|A|A|A|A|A|A|A|A|None|1328|Confident|||False
Crisisdb|Power Transitions||Power Transition|State of the Teutonic Order|pl_teutonic_order|Werner von Orseln|Luther von Braunschweig|A|A|IP|A|A|A|A|A|A||1330|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Eljigidey|Duwa Temür|P|P|A|P|A|A|A|A|A|None|1329|Confident|||False
Crisisdb|Power Transitions||Power Transition|Grand Principality of Moscow, Mongolian period|ru_moskva_mongolian_period|Ivan I Danilovich Kalita|Simeon Ivanovich Gordyy (the Proud)|P|A|A|P|A|A|A|A|A|None|1340|Confident|||False
Crisisdb|Power Transitions||Power Transition|Jaffna|sl_jaffa_k|Pararajasekaran III|Segarajasekaran IV|IA|IA|IA|IA|IA|IA|IA|IA|IA||1347|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Delhi Sultanate|in_delhi_sultanate|Muhammad II|Firuz Tuqhlaq|P|A|A|A|A|A|A|A|A|None|1351|Confident|||False
Crisisdb|Power Transitions||Power Transition|Late Angkor|kh_angkor_3|Jayavarmaparamesvara|Hou-eul-na|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|1353|Confident|||False
Crisisdb|Power Transitions||Power Transition|Plantagenet England|gb_england_plantagenet|Edward III|Richard II|A|A|A|IA|IA|IA|IA|A|IA|None|1377|Confident|||False
Crisisdb|Power Transitions||Power Transition|Great Yuan|cn_yuan_dyn|Tianshun of Yuan (Ragibagh)|Wenzong of Yuan (Wen Tsung, Tugh Temür, Jayaatu Khan)|P|P|P|P|A|A|A|A|A|The War of the Two Capitals|1329|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Sabr ad-Din II|Jamal ad-Din|P|P|IA|IA|IA|IA|IA|P|IA|Insurrection of Sabr ad-Din|1332|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Majapahit Kingdom|id_majapahit_k|Tribhuwana Wijayatunggadewi|Hayam Wuruk|A|A|A|A|A|A|A|IP|IP||1350|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|French Kingdom - Early Valois|fr_valois_k_1|Philip VI|John II|A|A|A|A|A|A|A|A|A|None|1350|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Duwa Temür|Ala-ad-din Tarmashirin|P|P|A|P|A|A|A|A|A|None|1330|Confident|||False
Crisisdb|Power Transitions||Power Transition|Great Yuan|cn_yuan_dyn|Wenzong of Yuan (Wen Tsung, Tugh Temür, Jayaatu Khan)|Ningzong of Yuan (Ning Tsung, Rinchinbal)|P|A|A|P|A|A|A|A|A|None|1332|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|Francesco Dandolo|Bartolomeo Gradenigo|A|A|A|A|A|A|A|A|A||1339|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Ala-ad-din Tarmashirin|Buzan|P|P|A|P|A|A|A|A|A|None|1334|Confident|||False
Crisisdb|Power Transitions||Power Transition|Hawaii II|us_hawaii_2|Pilika'aiea|Kanipahu|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|1350|Confident|||False
Crisisdb|Power Transitions||Power Transition|State of the Teutonic Order|pl_teutonic_order|Luther von Braunschweig|Dietrich von Altenburg|A|A|A|A|A|A|A|A|A||1335|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Great Yuan|cn_yuan_dyn|Ningzong of Yuan (Ning Tsung, Rinchinbal)|Shun of Yuan (Shun Ti, Toghon Temür, Huizong, Ukhaghatu Khan)|P|A|A|P|A|A|A|A|A|None|1332|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kamakura Shogunate|jp_kamakura|Emperor Go-Daigo|Ashikaga Takauji|P|P|A|P|A|A|A|A|A|Kenmu Restoration|1336|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sind - Samma Dynasty|pk_samma_dyn|Jam Unar |Jam Juna & Jam Banhabina||P|P|A|A|A|A|A|A||1352|Confident|||False
Crisisdb|Power Transitions||Power Transition|Classic Tana|tz_tana|Dāwūd b. Sulaymān|Sulaymān b. Dāwūd|SU|SU|SU|SU|SU|SU|SU|SU|SU||1356|Confident|||False
Crisisdb|Power Transitions||Power Transition|Great Yuan|cn_yuan_dyn|Shun of Yuan (Shun Ti, Toghon Temür, Huizong, Ukhaghatu Khan)|Emperor Hongwu of Ming Dynasty (Hung Wu, T’ai Tsu, Zhu Yuanzhang, Chu Yuan-chang) - END OF YUAN DYNASTY|A|P|A|A|A|A|A|P|A|None|1368|Confident|||False
Crisisdb|Power Transitions||Power Transition|Polish Kingdom - Piast Dynasty Fragmented Period|pl_piast_dyn_2|Casimir III the Great|Louis I of Hungary|A|A|A|A|A|A|A|A|A||1370|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Late Mongols|mn_mongol_late|Toghan-Temür|Biligtü|P|A|IA|IA|IA|IA|IA|P|P||1370|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Buzan|Changshi|P|P|A|P|A|A|A|A|A|None|1335|Confident|||False
Crisisdb|Power Transitions||Power Transition|Benin Empire|ni_benin_emp|Ohen|Egbeka|IA|IA|P|IA|IA|IP|IA|IA|IA||1370|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ilkhanate|ir_il_khanate|Arpa|Musa|P|P|P|P|P|A|A|IP|A|None|1336|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Jamal ad-Din|Abut|P|P|A|A|A|A|A|P|A|The Revolt of Jamal ad-Din|1337|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Changshi|Yesun Temur|P|P|P|P|A|A|A|A|A|None|1338|Confident|||False
Crisisdb|Power Transitions||Power Transition|State of the Teutonic Order|pl_teutonic_order|Dietrich von Altenburg|Ludolf König von Wattzau|A|A|A|A|A|A|A|A|A||1341|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ilkhanate|ir_il_khanate|Musa|Muhammad|P|P|P|P|P|A|A|A|A|None|1337|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ilkhanate|ir_il_khanate|Muhammad|Sati Beg|P|P|P|P|P|A|A|A|A|None|1338|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Abut|Zubair|||||||||||1343|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ilkhanate|ir_il_khanate|Sati Beg|Sulayman|P|P|A|P|A|A|A|A|A|None|1339|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Yesun Temur|Muhammad I ibn Pulad|P|P|A|P|A|A|A|A|A|None|1342|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ashikaga Shogunate|jp_ashikaga|Ashikaga Takauji|Ashikaga Yoshiakira|A|A|A|A|A|A|A|A|A|None|1358|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|Bartolomeo Gradenigo|Andrea Dandolo|A|A|A|A|A|A|A|A|A||1342|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ilkhanate|ir_il_khanate|Sulayman|end of polity|P|P|P|P|IP|SU|SU|SU|SU|None|1343|Confident|||False
Crisisdb|Power Transitions||Power Transition|Grand Principality of Moscow, Mongolian period|ru_moskva_mongolian_period|Simeon Ivanovich Gordyy (the Proud)|Ivan II Ivanovich the Fair|A|A|A|A|A|A|A|A|A|None|1353|Confident|||False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate I|eg_mamluk_sultanate_1|Al-Mansur Abu Bakr|Al-Ashraf Kujkuk|P|P|P|P|P|A|A|A|A|None|1341|Confident|||False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate I|eg_mamluk_sultanate_1|Al-Ashraf Kujkuk|Al-Salih Ismail|P|P|A|P|P|A|A|A|A|None|1342|Confident|||False
Crisisdb|Power Transitions||Power Transition|Golden Horde|ru_golden_horde|Jānī Beg|Berdi Beg|A|A|A|A|A|A|A|A|A|None|1357|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Muhammad I ibn Pulad|Qazan Khan ibn Yasaur|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|1343|Confident|||False
Crisisdb|Power Transitions||Power Transition|State of the Teutonic Order|pl_teutonic_order|Ludolf König von Wattzau|Heinrich Dusemer|A|A|A|A|A|A|A|A|A||1345|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate I|eg_mamluk_sultanate_1|Al-Salih Ismail|Al-Kamil Shaban I|P|A|A|A|A|A|A|A|A|None|1345|Confident|||False
Crisisdb|Power Transitions||Power Transition|Bengal Sultanate|bd_bengal_sultanate|Shams al-Din Ilyas Shah|Sikandar Shah||A|A|A|A|A|A|P|A||1357|Confident|||False
Crisisdb|Power Transitions||Power Transition|Hungary Kingdom - Anjou and Later Dynasties|hu_later_dyn|Louis I|Mary|P|A|A|P|A|A|A|A|A||1382|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Zubair|Ma'at Laila|||||||||||1344|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Qazan Khan ibn Yasaur|Danishmendji|P|P|P|A|A|A|A|P|A|None|1346|Confident|||False
Crisisdb|Power Transitions||Power Transition|Hausa bakwai|ni_hausa_k|Osumanu Zamnagawa|Yaji|IA|IA|IA|IA|IA|IA|IA|IA|IA||1349|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|Andrea Dandolo|Marino Faliero|A|A|A|A|A|A|A|A|A||1354|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Norway II|no_norway_k_2|Haakon VI Bjelbo of Norway|Olaf II Bjelbo of Denmark|A|A|A|A|A|A|A|A|A||1380|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Ma'at Laila|Sabr ud-Din I|||||||||||1352|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ethiopia Kingdom|et_ethiopian_k|Sayfa Arad|Niwaya Maryam|P|A|A|IA|IA|A|A|IP|IA||1371|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate I|eg_mamluk_sultanate_1|Al-Kamil Shaban I|Al-Muzaffar Hajji I|P|P|P|P|P|A|A|A|A|None|1346|Confident|||False
Crisisdb|Power Transitions||Power Transition|State of the Teutonic Order|pl_teutonic_order|Heinrich Dusemer|Winrich von Kniprode|A|A|A|A|A|A|A|A|A||1351|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate I|eg_mamluk_sultanate_1|Al-Muzaffar Hajji I|Al-Nasir al-Hasan|P|P|P|P|P|A|A|A|A|None|1347|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Danishmendji|Bayan Qulï|P|P|P|P|A|A|A|A|A|None|1348|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Bohemia - Luxembourgian and Jagiellonian Dynasty|cz_bohemian_k_2|Charles IV (Karel I.)|Wenceslaus IV (Václav IV.)|A|A|A|A|A|A|A|A|A|None|1378|Confident|||False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate II|eg_mamluk_sultanate_2|Al-Nasir al-Hasan|Al-Salih Salih|P|P|A|P|A|A|A|A|A|None|1351|Confident|||False
Crisisdb|Power Transitions||Power Transition|Jaffna|sl_jaffa_k|Segarajasekaran IV|Pararajasekaran IV|IA|IA|IA|IA|IA|IA|IA|IA|IA||1360|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Italian Republic Restoration Period|it_republic_restoration|Cola di Rienzo (Rector of Rome, Tribune)|Urban VI (Bartolomeo Prignano)|P|A|A|P|A|P|A|A|A|None|1378|Confident|||False
Crisisdb|Power Transitions||Power Transition|Jaffna|sl_jaffa_k|Segarajasekaran IV|Pararajasekaran IV|IA|IA|IA|IA|IA|IA|IA|IA|IA|||Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Bayan Qulï|Tughlugh Timur|P|P|P|P|P|A|A|P|A|None|1358|Confident|||False
Crisisdb|Power Transitions||Power Transition|Holy Roman Empire - Fragmented Period|de_empire_3|Charles IV of Luxembourg|Wenceslaus IV of Luxembourg|A|A|A|A|A|A|A|A|A|None|1378|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Hausa bakwai|ni_hausa_k|Yaji|Bugaya|IA|IA|IA|IA|IA|IA|IA|IA|IA||1385|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|French Kingdom - Early Valois|fr_valois_k_1|John II|Charles V, the Wise|P|P|A|A|A|A|A|P|P|Hundred Years' War, 1337–1360|1364|Confident|||False
Crisisdb|Power Transitions||Power Transition|Majapahit Kingdom|id_majapahit_k|Hayam Wuruk|Wikramawardhana|A|A|A|A|A|A|A|P|IP||1389|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate II|eg_mamluk_sultanate_2|Al-Salih Salih|Al-Nasir al-Hasan|P|P|P|P|P|A|A|A|A|None|1354|Confident|||False
Crisisdb|Power Transitions||Power Transition|Delhi Sultanate|in_delhi_sultanate|Firuz Tuqhlaq|Tughluq Khan|P|A|A|A|A|A|A|A|A|None|1388|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Sabr ud-Din I|Qat-Ali|||||||||||1354|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Sind - Samma Dynasty|pk_samma_dyn|Jam Juna & Jam Banhabina|Jam Tamachi ||A|A|A|A|A|A|A|A||1368|Confident|||False
Crisisdb|Power Transitions||Power Transition|State of the Teutonic Order|pl_teutonic_order|Winrich von Kniprode|Konrad Zöllner von Rotenstein|A|A|A|A|A|A|A|A|A||1382|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Grand Principality of Moscow, Mongolian period|ru_moskva_mongolian_period|Ivan II Ivanovich the Fair|Saint Dmitry Ivanovich Donskoy|A|A|A|A|A|A|A|A|A|None|1359|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Qat-Ali|Harbi Ar'ed|||||||||||1360|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate II|eg_mamluk_sultanate_2|Al-Nasir al-Hasan|Al-Mansur Muhammad II|P|P|P|P|P|A|A|A|A|None|1361|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|Marino Faliero|Giovanni Gradenigo|A|P|A|P|A|A|A|A|A||1355|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|Giovanni Gradenigo|Giovanni Dolfin|A|A|A|A|A|A|A|A|A||1356|Confident|||False
Crisisdb|Power Transitions||Power Transition|Classic Tana|tz_tana|Sulaymān b. Dāwūd|al-Ḥusayn b. Sulaymān|SU|SU|SU|SU|SU|SU|SU|SU|SU||1356|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|Giovanni Dolfin|Lorenzi Celsi|A|A|A|A|A|A|A|A|A||1361|Confident|||False
Crisisdb|Power Transitions||Power Transition|Classic Tana|tz_tana|al-Ḥusayn b. Sulaymān|Ṭālūt b. al-Ḥusayn|A|A|A|A|A|A|A|A|A||1362|Confident|||False
Crisisdb|Power Transitions||Power Transition|Golden Horde|ru_golden_horde|Berdi Beg|Khayr Pūlād (Mīr Pūlād)|P|P|P|P|P|A|P|A|A|None|1359|Confident|||False
Crisisdb|Power Transitions||Power Transition|Bengal Sultanate|bd_bengal_sultanate|Sikandar Shah|Sultan Ghiyath al-Din Azam Shah ||P|P|A|A|A|A|P|A||1389|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ashikaga Shogunate|jp_ashikaga|Ashikaga Yoshiakira|Ashikaga Yoshimitsu|A|A|A|A|A|A|A|A|A|None|1368|Confident|||False
Crisisdb|Power Transitions||Power Transition|Grand Principality of Moscow, Mongolian period|ru_moskva_mongolian_period|Saint Dmitry Ivanovich Donskoy|Vasily I|A|A|A|A|A|A|A|A|A|None|1389|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Tughlugh Timur|Khabul Shah|P|A|A|A|A|A|A|P|A|None|1363|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Harbi Ar'ed|Haqq ad-Din II|P|P|A|P|P|IA|IA|IA|IA|Haqq ad-Din II's rebellion|1363|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Jolof Empire|se_jolof_emp|N’Dyadya N’Dyaye|Sare N’Dyaye|||||||||||1370|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Jaffna|sl_jaffa_k|Pararajasekaran IV|Segarajasekaran V|IA|IA|IA|IA|IA|IA|IA|IA|IA||1380|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate II|eg_mamluk_sultanate_2|Al-Mansur Muhammad II|Al-Ashraf Shaban II|P|P|A|P|P|A|A|A|A|None|1363|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|Lorenzi Celsi|Marco Cornaro|A|A|A|A|A|A|A|A|A||1365|Confident|||False
Crisisdb|Power Transitions||Power Transition|Golden Horde|ru_golden_horde|Khayr Pūlād (Mīr Pūlād)|ʿAzīz Shaykh|IP|P|A|IP|IP|A|IP|A|A|None|1364|Confident|||False
Crisisdb|Power Transitions||Power Transition|Classic Tana|tz_tana|Ṭālūt b. al-Ḥusayn|Sulaymān b. al-Ḥusayn|A|A|A|A|A|A|A|A|A||1364|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ifat Sultanate|so_ifat_sultanate|Haqq ad-Din II|Sa'd ad-Din|IA|IA|A|IA|IA|IA|IA|P|IA||1373|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Adal Sultanate|so_adal_sultanate|Haqq ad-Din II|Sa'd ad-Din II|P|P|IA|IA|IA|IA|IA|P|IA||1373|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Egypt - Mamluk Sultanate II|eg_mamluk_sultanate_2|Al-Ashraf Shaban II|Al-Mansur Ali II|A|A|A|A|A|A|A|A|A|None|1377|Confident|||False
Crisisdb|Power Transitions||Power Transition|Classic Tana|tz_tana|Sulaymān b. al-Ḥusayn|Sulaymān b. Sulaymān b. al-Ḥasan|SU|SU|SU|SU|SU|SU|SU|SU|SU||1366|Confident|||False
Crisisdb|Power Transitions||Power Transition|Golden Horde|ru_golden_horde|ʿAzīz Shaykh|Muḥammad-Sulṭān|P|P|P|P|P|A|A|A|A|None|1367|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Khabul Shah|Soyurghatmïsh Khan|P|P|P|A|A|A|A|P|A|None|1370|Confident|||False
Crisisdb|Power Transitions||Power Transition|French Kingdom - Early Valois|fr_valois_k_1|Charles V, the Wise|Charles VI, the Mad|P|A|A|A|A|A|A|P|P|Hundred Years' War, 1369–1389 , Papal Schism|1380|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|Marco Cornaro|Andrea Contarini|A|A|A|A|A|A|A|A|A||1368|Confident|||False
Crisisdb|Power Transitions||Power Transition|Classic Tana|tz_tana|Sulaymān b. Sulaymān b. al-Ḥasan|al-Ḥusayn b. Sulaymān|SU|SU|SU|SU|SU|SU|SU|SU|SU||1389|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sind - Samma Dynasty|pk_samma_dyn|Jam Tamachi |Jam Juna||A|A|A|A|A|A|A|A||1370|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|Andrea Contarini|Michele Morosini|A|A|A|A|A|A|A|A|A||1382|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ashikaga Shogunate|jp_ashikaga|Ashikaga Yoshimitsu|Ashikaga Yoshimochi|A|A|A|A|A|A|A|A|A|None|1394|Confident|||False
Crisisdb|Power Transitions||Power Transition|Great Ming|cn_ming_dyn|Hongwu Emperor (Hung Wu, T’ai Tsu, Zhu Yuanzhang, Chu Yuan-chang)|Jianwen Emperor (Chien Wen, Zhu Yunwen, Hui Ti)|A|A|A|A|A|A|A|A|A|None|1398|Confident|||False
Crisisdb|Power Transitions||Power Transition|Late Mongols|mn_mongol_late|Biligtü|Toghus-Temür|P|A|IA|IA|IA|IP|IA|P|P||1378|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Polish Kingdom - Piast Dynasty Fragmented Period|pl_piast_dyn_2|Louis I of Hungary|end of polity|A|A|A|A|A|A|A|A|A||1382|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Chagatai Khanate|uz_chagatai_khanate|Soyurghatmïsh Khan|Sultan Mahmud Khan|A|A|A|A|A|A|A|A|A|None|1384|Confident|||False
Crisisdb|Power Transitions||Power Transition|Jolof Empire|se_jolof_emp|Sare N’Dyaye|N’Diklam Sare|||||||||||1390|Confident|False|False|False
